temperature;gas;humidity;barometer;IAQ;IAQ_S;VOCS;accuracy
31.13;107428.00;34.00;1000.08;111;86;1.27;3
31.13;106543.00;34.00;1000.08;111;86;1.27;3
31.13;106408.00;34.00;1000.09;111;86;1.27;3
31.13;107634.00;34.00;1000.08;113;88;1.29;3
31.13;107017.00;34.00;1000.08;113;88;1.29;3
31.13;107154.00;34.00;1000.08;113;88;1.29;3
31.14;106746.00;34.00;1000.08;113;87;1.29;3
31.14;106949.00;34.00;1000.08;113;87;1.29;3
31.14;107359.00;34.00;1000.08;113;87;1.29;3
31.14;107222.00;34.00;1000.05;112;87;1.27;3
31.14;106949.00;34.00;1000.08;112;87;1.27;3
31.14;107154.00;34.00;1000.05;112;87;1.27;3
31.14;106273.00;34.00;1000.05;110;86;1.26;3
31.14;106475.00;34.00;1000.05;110;86;1.26;3
31.14;106543.00;34.00;1000.08;110;86;1.26;3
31.14;107565.00;34.00;1000.08;113;87;1.29;3
31.14;107496.00;34.00;1000.08;113;87;1.29;3
31.13;106206.00;34.00;1000.08;113;87;1.29;3
31.13;106543.00;34.00;1000.05;114;89;1.31;3
31.12;106746.00;34.00;1000.05;114;89;1.31;3
31.12;108188.00;34.00;1000.08;114;89;1.31;3
31.11;106543.00;34.00;1000.05;112;87;1.28;3
31.12;106746.00;34.00;1000.08;112;87;1.28;3
31.11;108049.00;34.00;1000.08;112;87;1.28;3
31.11;107290.00;34.00;1000.08;112;87;1.27;3
31.12;107910.00;34.00;1000.05;112;87;1.27;3
31.12;107359.00;34.00;1000.08;112;87;1.27;3
31.12;107428.00;34.00;1000.08;112;87;1.28;3
31.12;106949.00;34.00;1000.05;112;87;1.28;3
31.12;107222.00;34.00;1000.05;112;87;1.28;3
31.12;107290.00;34.00;1000.05;112;87;1.28;3
31.13;106746.00;34.00;1000.08;112;87;1.28;3
31.13;107703.00;34.00;1000.08;112;87;1.28;3
31.13;106543.00;34.00;1000.08;111;86;1.26;3
31.13;107222.00;34.00;1000.08;111;86;1.26;3
31.13;106746.00;34.00;1000.05;111;86;1.26;3
31.13;106881.00;34.00;1000.05;112;87;1.28;3
31.08;107017.00;34.00;1000.05;112;87;1.28;3
30.79;106949.00;34.00;1000.03;112;87;1.28;3
30.63;106408.00;34.00;1000.08;114;88;1.30;3
30.46;106408.00;34.00;1000.08;114;88;1.30;3
30.31;106543.00;34.00;1000.09;114;88;1.30;3
30.22;107222.00;34.00;1000.09;116;90;1.33;3
30.09;107017.00;35.00;1000.09;116;90;1.33;3
29.97;106610.00;35.00;1000.08;116;90;1.33;3
29.90;106746.00;35.00;1000.05;117;90;1.35;3
29.77;107496.00;35.00;1000.08;117;90;1.35;3
29.67;106746.00;35.00;1000.09;117;90;1.35;3
29.56;106949.00;35.00;1000.08;119;92;1.38;3
29.52;106005.00;36.00;1000.08;119;92;1.38;3
29.52;107980.00;36.00;1000.08;119;92;1.38;3
29.58;107154.00;36.00;1000.12;115;89;1.32;3
29.65;107496.00;36.00;1000.12;115;89;1.32;3
29.70;107634.00;36.00;1000.09;115;89;1.32;3
29.71;107359.00;36.00;1000.12;112;87;1.28;3
29.75;105872.00;36.00;1000.09;112;87;1.28;3
29.77;106543.00;36.00;1000.09;112;87;1.28;3
29.78;108118.00;36.00;1000.12;113;87;1.29;3
29.80;107428.00;36.00;1000.09;113;87;1.29;3
29.82;107841.00;36.00;1000.12;113;87;1.29;3
29.82;108118.00;36.00;1000.09;113;87;1.29;3
29.83;107772.00;36.00;1000.09;113;87;1.29;3
29.85;107428.00;36.00;1000.09;113;87;1.29;3
29.86;107703.00;36.00;1000.05;111;86;1.26;3
29.88;108889.00;36.00;1000.08;111;86;1.26;3
29.89;106543.00;36.00;1000.09;111;86;1.26;3
29.90;107910.00;36.00;1000.12;111;86;1.26;3
29.91;107222.00;36.00;1000.09;111;86;1.26;3
29.93;107154.00;36.00;1000.09;111;86;1.26;3
29.93;107772.00;36.00;1000.09;111;86;1.27;3
29.94;107428.00;36.00;1000.08;111;86;1.27;3
29.96;108118.00;36.00;1000.08;111;86;1.27;3
29.96;107154.00;36.00;1000.08;113;88;1.29;3
29.96;107496.00;36.00;1000.09;113;88;1.29;3
29.98;108537.00;36.00;1000.05;113;88;1.29;3
29.99;108188.00;36.00;1000.09;114;88;1.31;3
30.01;108678.00;36.00;1000.12;114;88;1.31;3
30.01;108118.00;36.00;1000.12;114;88;1.31;3
30.02;107703.00;36.00;1000.09;113;87;1.29;3
30.04;106949.00;36.00;1000.12;113;87;1.29;3
30.05;107428.00;36.00;1000.12;113;87;1.29;3
30.05;107703.00;36.00;1000.12;112;87;1.28;3
30.06;107772.00;36.00;1000.09;112;87;1.28;3
30.08;106746.00;36.00;1000.12;112;87;1.28;3
30.08;106408.00;36.00;1000.09;113;88;1.29;3
30.09;106340.00;36.00;1000.12;113;88;1.29;3
30.10;107085.00;36.00;1000.12;113;88;1.29;3
30.11;106005.00;36.00;1000.12;116;90;1.33;3
30.13;106610.00;36.00;1000.12;116;90;1.33;3
30.13;107359.00;36.00;1000.13;116;90;1.33;3
30.14;106746.00;36.00;1000.12;114;89;1.31;3
30.15;106273.00;36.00;1000.13;114;89;1.31;3
30.16;106746.00;36.00;1000.12;114;89;1.31;3
30.16;106139.00;36.00;1000.12;116;90;1.34;3
30.17;107017.00;36.00;1000.13;116;90;1.34;3
30.18;105938.00;36.00;1000.12;116;90;1.34;3
30.18;107496.00;36.00;1000.09;118;91;1.37;3
30.19;107290.00;36.00;1000.12;118;91;1.37;3
30.20;106005.00;36.00;1000.12;118;91;1.37;3
30.21;106813.00;36.00;1000.15;117;90;1.35;3
30.22;106746.00;36.00;1000.13;117;90;1.35;3
30.22;105805.00;36.00;1000.12;117;90;1.35;3
30.23;106949.00;36.00;1000.13;116;90;1.34;3
30.24;106949.00;36.00;1000.13;116;90;1.34;3
30.25;105672.00;36.00;1000.13;116;90;1.34;3
30.26;106543.00;36.00;1000.13;116;90;1.34;3
30.26;106746.00;36.00;1000.13;116;90;1.34;3
30.26;106610.00;36.00;1000.15;116;90;1.34;3
30.27;105539.00;36.00;1000.13;118;91;1.37;3
30.27;106273.00;36.00;1000.13;118;91;1.37;3
30.28;106139.00;36.00;1000.15;118;91;1.37;3
30.29;105872.00;36.00;1000.13;119;92;1.38;3
30.29;105872.00;36.00;1000.13;119;92;1.38;3
30.30;106206.00;36.00;1000.13;119;92;1.38;3
30.31;106949.00;36.00;1000.15;117;90;1.35;3
30.31;106206.00;36.00;1000.13;117;90;1.35;3
30.32;105938.00;36.00;1000.12;117;90;1.35;3
30.33;106139.00;36.00;1000.13;117;90;1.35;3
30.33;106273.00;36.00;1000.13;117;91;1.35;3
30.34;105938.00;35.00;1000.13;117;91;1.35;3
30.34;105938.00;36.00;1000.15;117;91;1.35;3
30.34;106005.00;36.00;1000.13;118;91;1.36;3
30.35;105672.00;35.00;1000.12;118;91;1.36;3
30.36;105872.00;35.00;1000.12;118;91;1.36;3
30.36;107085.00;35.00;1000.15;119;92;1.37;3
30.37;107017.00;35.00;1000.13;119;92;1.37;3
30.38;105938.00;35.00;1000.13;119;92;1.37;3
30.38;105805.00;35.00;1000.12;119;92;1.38;3
30.39;105143.00;35.00;1000.15;119;92;1.38;3
30.39;105606.00;35.00;1000.13;119;92;1.38;3
30.40;105539.00;35.00;1000.13;120;93;1.40;3
30.40;105672.00;35.00;1000.13;120;93;1.40;3
30.40;106072.00;35.00;1000.13;120;93;1.40;3
30.40;105805.00;35.00;1000.13;120;93;1.40;3
30.41;105738.00;35.00;1000.13;120;93;1.40;3
30.42;105606.00;35.00;1000.12;120;93;1.40;3
30.43;105872.00;35.00;1000.17;121;93;1.41;3
30.43;105805.00;35.00;1000.17;121;93;1.41;3
30.44;106139.00;35.00;1000.15;121;93;1.41;3
30.44;105078.00;35.00;1000.17;121;93;1.40;3
30.45;106610.00;35.00;1000.17;121;93;1.40;3
30.46;106206.00;35.00;1000.15;121;93;1.40;3
30.46;105539.00;35.00;1000.15;120;93;1.40;3
30.46;106543.00;35.00;1000.15;120;93;1.40;3
30.47;105672.00;35.00;1000.17;120;93;1.40;3
30.46;106072.00;35.00;1000.15;121;93;1.41;3
30.47;106408.00;35.00;1000.17;121;93;1.41;3
30.49;106273.00;35.00;1000.19;121;93;1.41;3
30.49;105473.00;35.00;1000.17;119;92;1.38;3
30.50;107085.00;35.00;1000.15;119;92;1.38;3
30.50;107085.00;35.00;1000.15;119;92;1.38;3
30.50;107222.00;35.00;1000.17;117;91;1.35;3
30.51;105872.00;35.00;1000.17;117;91;1.35;3
30.51;106072.00;35.00;1000.17;117;91;1.35;3
30.51;107222.00;35.00;1000.15;118;91;1.36;3
30.52;106543.00;35.00;1000.13;118;91;1.36;3
30.52;106340.00;35.00;1000.13;118;91;1.36;3
30.51;107222.00;35.00;1000.13;118;91;1.37;3
30.53;106408.00;35.00;1000.15;118;91;1.37;3
30.54;106746.00;35.00;1000.15;118;91;1.37;3
30.54;106408.00;35.00;1000.15;118;91;1.36;3
30.54;106746.00;35.00;1000.15;118;91;1.36;3
30.55;106881.00;35.00;1000.17;118;91;1.36;3
30.55;106475.00;35.00;1000.15;117;90;1.34;3
30.55;106543.00;35.00;1000.15;117;90;1.34;3
30.56;106543.00;35.00;1000.13;117;90;1.34;3
30.56;106273.00;35.00;1000.13;117;91;1.35;3
30.56;106408.00;35.00;1000.17;117;91;1.35;3
30.57;107290.00;35.00;1000.17;117;91;1.35;3
30.57;106206.00;35.00;1000.15;116;89;1.33;3
30.57;106678.00;35.00;1000.15;116;89;1.33;3
30.58;106881.00;35.00;1000.15;116;89;1.33;3
30.58;106340.00;35.00;1000.15;114;88;1.30;3
30.59;106678.00;35.00;1000.17;114;88;1.30;3
30.59;107841.00;35.00;1000.15;114;88;1.30;3
30.59;107703.00;35.00;1000.15;112;87;1.28;3
30.59;107910.00;35.00;1000.15;112;87;1.28;3
30.60;107222.00;35.00;1000.15;112;87;1.28;3
30.60;106813.00;35.00;1000.15;113;88;1.29;3
30.60;106610.00;35.00;1000.15;113;88;1.29;3
30.61;107222.00;35.00;1000.17;113;88;1.29;3
30.60;106746.00;35.00;1000.17;113;87;1.29;3
30.61;106340.00;35.00;1000.17;113;87;1.29;3
30.61;106813.00;35.00;1000.17;113;87;1.29;3
30.62;107428.00;35.00;1000.17;113;88;1.29;3
30.62;106340.00;35.00;1000.17;113;88;1.29;3
30.62;106340.00;35.00;1000.17;113;88;1.29;3
30.62;106475.00;35.00;1000.19;115;89;1.31;3
30.63;106813.00;35.00;1000.17;115;89;1.31;3
30.63;107910.00;35.00;1000.19;115;89;1.31;3
30.63;107290.00;35.00;1000.17;116;89;1.33;3
30.63;107290.00;35.00;1000.17;116;89;1.33;3
30.64;107222.00;35.00;1000.15;116;89;1.33;3
30.63;106475.00;35.00;1000.15;116;89;1.33;3
30.64;107290.00;35.00;1000.23;116;89;1.33;3
30.65;106072.00;35.00;1000.21;116;89;1.33;3
30.65;106206.00;35.00;1000.21;117;90;1.35;3
30.65;106340.00;35.00;1000.21;117;90;1.35;3
30.65;107703.00;35.00;1000.21;117;90;1.35;3
30.65;106340.00;35.00;1000.19;117;90;1.34;3
30.66;107017.00;35.00;1000.19;117;90;1.34;3
30.66;107428.00;35.00;1000.19;117;90;1.34;3
30.66;107222.00;35.00;1000.19;115;89;1.32;3
30.66;107841.00;35.00;1000.21;115;89;1.32;3
30.67;107634.00;35.00;1000.21;115;89;1.32;3
30.66;106678.00;35.00;1000.19;116;89;1.33;3
30.67;106340.00;35.00;1000.21;116;89;1.33;3
30.68;106610.00;35.00;1000.21;116;89;1.33;3
30.68;105938.00;35.00;1000.21;113;88;1.29;3
30.68;107496.00;35.00;1000.19;113;88;1.29;3
30.69;107154.00;35.00;1000.23;113;88;1.29;3
30.69;106881.00;35.00;1000.21;112;87;1.28;3
30.69;107222.00;35.00;1000.21;112;87;1.28;3
30.69;106610.00;35.00;1000.21;112;87;1.28;3
30.70;106273.00;35.00;1000.21;115;89;1.32;3
30.70;107017.00;35.00;1000.21;115;89;1.32;3
30.69;107222.00;35.00;1000.21;115;89;1.32;3
30.69;106475.00;35.00;1000.21;115;89;1.31;3
30.70;105672.00;35.00;1000.21;115;89;1.31;3
30.70;105606.00;35.00;1000.19;115;89;1.31;3
30.71;106475.00;35.00;1000.23;116;90;1.33;3
30.71;106881.00;35.00;1000.23;116;90;1.33;3
30.71;107017.00;35.00;1000.21;116;90;1.33;3
30.71;105539.00;35.00;1000.21;116;90;1.33;3
30.72;105872.00;35.00;1000.21;116;90;1.33;3
30.72;106005.00;35.00;1000.21;116;90;1.33;3
30.71;105606.00;35.00;1000.21;118;91;1.36;3
30.71;106678.00;35.00;1000.19;118;91;1.36;3
30.72;106139.00;35.00;1000.19;118;91;1.36;3
30.72;106206.00;35.00;1000.19;117;91;1.35;3
30.72;105407.00;35.00;1000.19;117;91;1.35;3
30.72;105341.00;35.00;1000.19;117;91;1.35;3
30.73;106139.00;35.00;1000.21;118;91;1.36;3
30.73;106475.00;35.00;1000.21;118;91;1.36;3
30.73;104881.00;35.00;1000.21;118;91;1.36;3
30.73;105407.00;35.00;1000.21;119;92;1.37;3
30.74;106949.00;35.00;1000.19;119;92;1.37;3
30.74;105407.00;35.00;1000.19;119;92;1.37;3
30.74;106475.00;35.00;1000.19;117;91;1.35;3
30.75;106005.00;35.00;1000.21;117;91;1.35;3
30.75;105606.00;35.00;1000.21;117;91;1.35;3
30.75;106340.00;35.00;1000.17;117;90;1.34;3
30.75;106206.00;35.00;1000.21;117;90;1.34;3
30.75;105209.00;35.00;1000.19;117;90;1.34;3
30.76;106072.00;35.00;1000.21;119;91;1.37;3
30.76;105012.00;35.00;1000.19;119;91;1.37;3
30.77;105473.00;35.00;1000.19;119;91;1.37;3
30.77;105341.00;35.00;1000.21;118;91;1.35;3
30.77;106139.00;35.00;1000.17;118;91;1.35;3
30.77;106206.00;35.00;1000.21;118;91;1.35;3
30.77;105473.00;35.00;1000.19;118;91;1.37;3
30.77;105275.00;35.00;1000.21;118;91;1.37;3
30.77;105012.00;35.00;1000.19;118;91;1.37;3
30.77;106072.00;35.00;1000.19;118;91;1.36;3
30.77;106273.00;35.00;1000.19;118;91;1.36;3
30.78;106475.00;35.00;1000.19;118;91;1.36;3
30.78;105473.00;35.00;1000.17;118;91;1.36;3
30.78;106139.00;35.00;1000.17;118;91;1.36;3
30.78;105606.00;35.00;1000.19;118;91;1.36;3
30.78;105275.00;35.00;1000.17;118;91;1.36;3
30.78;105805.00;35.00;1000.17;118;91;1.36;3
30.78;105872.00;35.00;1000.17;118;91;1.36;3
30.78;105078.00;35.00;1000.17;120;92;1.38;3
30.79;105938.00;35.00;1000.17;120;92;1.38;3
30.79;105805.00;35.00;1000.19;120;92;1.38;3
30.79;104816.00;35.00;1000.19;121;93;1.40;3
30.79;105407.00;35.00;1000.19;121;93;1.40;3
30.79;105407.00;35.00;1000.19;121;93;1.40;3
30.80;105275.00;35.00;1000.19;121;93;1.40;3
30.80;105341.00;35.00;1000.19;121;93;1.40;3
30.80;105473.00;35.00;1000.19;121;93;1.40;3
30.80;104881.00;35.00;1000.19;121;93;1.40;3
30.80;104881.00;35.00;1000.19;122;94;1.42;3
30.80;105341.00;35.00;1000.17;122;94;1.42;3
30.80;105805.00;35.00;1000.17;122;94;1.42;3
30.80;105473.00;35.00;1000.17;120;93;1.39;3
30.80;105473.00;35.00;1000.15;120;93;1.39;3
30.81;105738.00;35.00;1000.21;120;93;1.39;3
30.81;105606.00;35.00;1000.19;119;92;1.38;3
30.81;105539.00;35.00;1000.19;119;92;1.38;3
30.81;107085.00;35.00;1000.19;119;92;1.38;3
30.81;105606.00;35.00;1000.19;116;89;1.33;3
30.81;105672.00;35.00;1000.17;116;89;1.33;3
30.81;104620.00;35.00;1000.17;116;89;1.33;3
30.81;105407.00;35.00;1000.17;119;91;1.37;3
30.81;105738.00;35.00;1000.19;119;91;1.37;3
30.82;104555.00;35.00;1000.19;119;91;1.37;3
30.81;105407.00;35.00;1000.17;121;93;1.40;3
30.82;104231.00;35.00;1000.19;121;93;1.40;3
30.82;104295.00;35.00;1000.19;121;93;1.40;3
30.82;104816.00;35.00;1000.17;122;94;1.43;3
30.82;105606.00;35.00;1000.17;122;94;1.43;3
30.82;105473.00;35.00;1000.19;122;94;1.43;3
30.82;105078.00;35.00;1000.17;121;93;1.41;3
30.82;105341.00;35.00;1000.15;121;93;1.41;3
30.83;106005.00;35.00;1000.15;121;93;1.41;3
30.83;105012.00;35.00;1000.17;119;92;1.38;3
30.83;104946.00;35.00;1000.19;119;92;1.38;3
30.83;105143.00;35.00;1000.17;119;92;1.38;3
30.83;105672.00;35.00;1000.19;120;92;1.38;3
30.84;105012.00;35.00;1000.19;120;92;1.38;3
30.83;103973.00;35.00;1000.19;120;92;1.38;3
30.83;104946.00;35.00;1000.19;120;92;1.39;3
30.84;105407.00;35.00;1000.19;120;92;1.39;3
30.83;104231.00;35.00;1000.19;120;92;1.39;3
30.84;104295.00;35.00;1000.19;120;93;1.40;3
30.84;105407.00;35.00;1000.17;120;93;1.40;3
30.84;105143.00;35.00;1000.17;120;93;1.40;3
30.84;105012.00;35.00;1000.17;122;93;1.41;3
30.84;105078.00;35.00;1000.17;122;93;1.41;3
30.85;104425.00;35.00;1000.17;122;93;1.41;3
30.85;104881.00;35.00;1000.15;123;94;1.43;3
30.84;104037.00;35.00;1000.19;123;94;1.43;3
30.84;104037.00;35.00;1000.19;123;94;1.43;3
30.85;104490.00;35.00;1000.19;125;96;1.46;3
30.85;103909.00;35.00;1000.17;125;96;1.46;3
30.85;103144.00;35.00;1000.17;125;96;1.46;3
30.84;103652.00;35.00;1000.15;127;98;1.50;3
30.85;104425.00;35.00;1000.15;127;98;1.50;3
30.86;104360.00;35.00;1000.17;127;98;1.50;3
30.85;104620.00;35.00;1000.17;126;97;1.48;3
30.86;104037.00;35.00;1000.15;126;97;1.48;3
30.85;104425.00;35.00;1000.17;126;97;1.48;3
30.86;104231.00;35.00;1000.17;125;96;1.47;3
30.86;104816.00;35.00;1000.17;125;96;1.47;3
30.86;103652.00;35.00;1000.23;125;96;1.47;3
30.87;104037.00;35.00;1000.23;125;96;1.47;3
30.86;103844.00;35.00;1000.23;125;96;1.47;3
30.87;104750.00;35.00;1000.21;125;96;1.47;3
30.86;103780.00;35.00;1000.21;124;95;1.45;3
30.87;104102.00;35.00;1000.23;124;95;1.45;3
30.87;104490.00;35.00;1000.21;124;95;1.45;3
30.87;104295.00;35.00;1000.21;125;96;1.47;3
30.87;104750.00;35.00;1000.19;125;96;1.47;3
30.88;104102.00;35.00;1000.21;125;96;1.47;3
30.88;103973.00;35.00;1000.21;125;96;1.47;3
30.88;103844.00;35.00;1000.19;125;96;1.47;3
30.88;104360.00;35.00;1000.19;125;96;1.47;3
30.88;103844.00;35.00;1000.19;125;96;1.47;3
30.88;104166.00;35.00;1000.19;125;96;1.47;3
30.88;104295.00;35.00;1000.19;125;96;1.47;3
30.87;103461.00;35.00;1000.19;126;96;1.47;3
30.88;103652.00;35.00;1000.17;126;96;1.47;3
30.88;103716.00;35.00;1000.19;126;96;1.47;3
30.88;103207.00;35.00;1000.19;126;96;1.48;3
30.88;102328.00;35.00;1000.17;126;96;1.48;3
30.88;103780.00;35.00;1000.17;126;96;1.48;3
30.89;103909.00;35.00;1000.17;126;97;1.48;3
30.88;103716.00;35.00;1000.17;126;97;1.48;3
30.88;103780.00;35.00;1000.17;126;97;1.48;3
30.89;103652.00;35.00;1000.17;129;98;1.53;3
30.88;103144.00;35.00;1000.17;129;98;1.53;3
30.88;102703.00;35.00;1000.17;129;98;1.53;3
30.88;103397.00;35.00;1000.15;129;99;1.53;3
30.89;102452.00;35.00;1000.17;129;99;1.53;3
30.89;102828.00;35.00;1000.19;129;99;1.53;3
30.89;102141.00;35.00;1000.19;132;101;1.58;3
30.90;103080.00;35.00;1000.21;132;101;1.58;3
30.89;101709.00;35.00;1000.21;132;101;1.58;3
30.89;102703.00;35.00;1000.19;132;101;1.59;3
30.89;103017.00;35.00;1000.19;132;101;1.59;3
30.90;102265.00;35.00;1000.17;132;101;1.59;3
30.90;102515.00;35.00;1000.17;133;102;1.60;3
30.89;102390.00;35.00;1000.17;133;102;1.60;3
30.90;101770.00;35.00;1000.19;133;102;1.60;3
30.89;101524.00;35.00;1000.17;134;102;1.61;3
30.90;102265.00;35.00;1000.17;134;102;1.61;3
30.90;102515.00;35.00;1000.17;134;102;1.61;3
30.90;102203.00;35.00;1000.17;136;103;1.64;3
30.90;101893.00;35.00;1000.17;136;103;1.64;3
30.90;101158.00;35.00;1000.17;136;103;1.64;3
30.90;102328.00;35.00;1000.17;139;106;1.70;3
30.90;101832.00;35.00;1000.17;139;106;1.70;3
30.90;102265.00;35.00;1000.17;139;106;1.70;3
30.90;102891.00;35.00;1000.17;138;105;1.69;3
30.91;101709.00;35.00;1000.17;138;105;1.69;3
30.91;101647.00;35.00;1000.19;138;105;1.69;3
30.90;102203.00;35.00;1000.15;138;105;1.69;3
30.90;102891.00;35.00;1000.15;138;105;1.69;3
30.91;101586.00;35.00;1000.15;138;105;1.69;3
30.91;102079.00;35.00;1000.15;139;106;1.71;3
30.90;101463.00;35.00;1000.15;139;106;1.71;3
30.90;101647.00;35.00;1000.15;139;106;1.71;3
30.91;101647.00;35.00;1000.15;140;107;1.73;3
30.91;102265.00;35.00;1000.15;140;107;1.73;3
30.91;101036.00;35.00;1000.15;140;107;1.73;3
30.91;101524.00;35.00;1000.15;141;107;1.74;3
30.91;102954.00;35.00;1000.19;141;107;1.74;3
30.91;101832.00;35.00;1000.19;141;107;1.74;3
30.90;101402.00;35.00;1000.15;144;109;1.79;3
30.91;101770.00;35.00;1000.17;144;109;1.79;3
30.91;101647.00;35.00;1000.19;144;109;1.79;3
30.91;101955.00;35.00;1000.17;143;109;1.78;3
30.91;101832.00;35.00;1000.17;143;109;1.78;3
30.91;101219.00;35.00;1000.17;143;109;1.78;3
30.92;102017.00;35.00;1000.19;142;108;1.76;3
30.91;101036.00;35.00;1000.17;142;108;1.76;3
30.91;102017.00;35.00;1000.17;142;108;1.76;3
30.91;102328.00;35.00;1000.19;140;107;1.72;3
30.91;101463.00;35.00;1000.19;140;107;1.72;3
30.92;101832.00;35.00;1000.19;140;107;1.72;3
30.91;102515.00;35.00;1000.17;140;106;1.71;3
30.91;101524.00;35.00;1000.17;140;106;1.71;3
30.92;101524.00;35.00;1000.17;140;106;1.71;3
30.92;101770.00;35.00;1000.15;140;106;1.72;3
30.92;100975.00;34.00;1000.13;140;106;1.72;3
30.92;102079.00;35.00;1000.15;140;106;1.72;3
30.92;101955.00;35.00;1000.13;139;106;1.70;3
30.92;102017.00;34.00;1000.15;139;106;1.70;3
30.92;101893.00;35.00;1000.13;139;106;1.70;3
30.93;101893.00;35.00;1000.13;139;106;1.70;3
30.92;102017.00;34.00;1000.13;139;106;1.70;3
30.92;101647.00;35.00;1000.13;139;106;1.70;3
30.92;102079.00;35.00;1000.13;139;105;1.70;3
30.92;101586.00;35.00;1000.13;139;105;1.70;3
30.92;101586.00;35.00;1000.15;139;105;1.70;3
30.92;101709.00;34.00;1000.15;140;106;1.72;3
30.93;102017.00;35.00;1000.15;140;106;1.72;3
30.93;101463.00;35.00;1000.13;140;106;1.72;3
30.93;101219.00;35.00;1000.13;141;107;1.74;3
30.93;102017.00;35.00;1000.15;141;107;1.74;3
30.93;101893.00;35.00;1000.15;141;107;1.74;3
30.93;102079.00;34.00;1000.17;141;107;1.74;3
30.93;101524.00;35.00;1000.15;141;107;1.74;3
30.94;102954.00;34.00;1000.15;141;107;1.74;3
30.94;101463.00;34.00;1000.13;141;107;1.74;3
30.94;101341.00;35.00;1000.13;142;108;1.76;3
30.93;101280.00;35.00;1000.15;142;108;1.76;3
30.94;101341.00;34.00;1000.15;142;108;1.76;3
30.94;101036.00;34.00;1000.15;144;109;1.79;3
30.94;101463.00;34.00;1000.15;144;109;1.79;3
30.94;100854.00;34.00;1000.15;144;109;1.79;3
30.94;100975.00;35.00;1000.15;146;110;1.83;3
30.94;101832.00;34.00;1000.13;146;110;1.83;3
30.94;101524.00;34.00;1000.15;146;110;1.83;3
30.95;101463.00;34.00;1000.15;146;111;1.83;3
30.94;101036.00;34.00;1000.13;146;111;1.83;3
30.94;101280.00;34.00;1000.13;146;111;1.83;3
30.95;101036.00;34.00;1000.15;147;111;1.84;3
30.94;101280.00;34.00;1000.17;147;111;1.84;3
30.94;101463.00;34.00;1000.15;147;111;1.84;3
30.94;101463.00;34.00;1000.13;147;111;1.85;3
30.95;101647.00;34.00;1000.13;147;111;1.85;3
30.95;101463.00;34.00;1000.15;147;111;1.85;3
30.95;101586.00;34.00;1000.13;147;111;1.85;3
30.95;99955.00;34.00;1000.17;147;111;1.85;3
30.95;101524.00;34.00;1000.17;147;111;1.85;3
30.95;100493.00;34.00;1000.17;147;112;1.86;3
30.95;101036.00;34.00;1000.17;147;112;1.86;3
30.96;101341.00;34.00;1000.15;147;112;1.86;3
30.96;101402.00;34.00;1000.17;148;112;1.87;3
30.95;100854.00;34.00;1000.17;148;112;1.87;3
30.96;101219.00;34.00;1000.17;148;112;1.87;3
30.96;101158.00;34.00;1000.15;149;113;1.90;3
30.96;100493.00;34.00;1000.15;149;113;1.90;3
30.96;100975.00;34.00;1000.15;149;113;1.90;3
30.96;101463.00;34.00;1000.15;150;114;1.92;3
30.96;101158.00;34.00;1000.15;150;114;1.92;3
30.96;100975.00;34.00;1000.15;150;114;1.92;3
30.96;100193.00;34.00;1000.15;152;115;1.96;3
30.96;100193.00;34.00;1000.15;152;115;1.96;3
30.96;100493.00;34.00;1000.15;152;115;1.96;3
30.96;100253.00;34.00;1000.15;153;116;1.99;3
30.96;100373.00;34.00;1000.17;153;116;1.99;3
30.97;99482.00;34.00;1000.17;153;116;1.99;3
30.96;100074.00;34.00;1000.17;155;117;2.03;3
30.97;99777.00;34.00;1000.19;155;117;2.03;3
30.97;100253.00;34.00;1000.19;155;117;2.03;3
30.97;99482.00;34.00;1000.17;156;118;2.05;3
30.97;99955.00;34.00;1000.17;156;118;2.05;3
30.97;99955.00;34.00;1000.19;156;118;2.05;3
30.97;99247.00;34.00;1000.19;158;119;2.09;3
30.97;99482.00;34.00;1000.19;158;119;2.09;3
30.96;99541.00;34.00;1000.19;158;119;2.09;3
30.97;99836.00;34.00;1000.17;160;121;2.13;3
30.97;100854.00;34.00;1000.17;160;121;2.13;3
30.97;100673.00;34.00;1000.17;160;121;2.13;3
30.97;98838.00;34.00;1000.19;161;121;2.16;3
30.97;99718.00;34.00;1000.17;161;121;2.16;3
30.97;99718.00;34.00;1000.17;161;121;2.16;3
30.97;99482.00;34.00;1000.19;162;122;2.17;3
30.97;99777.00;34.00;1000.17;162;122;2.17;3
30.97;99718.00;34.00;1000.17;162;122;2.17;3
30.97;98955.00;34.00;1000.17;161;121;2.15;3
30.97;99777.00;34.00;1000.17;161;121;2.15;3
30.97;99423.00;34.00;1000.17;161;121;2.15;3
30.97;99188.00;34.00;1000.13;162;122;2.19;3
30.97;100313.00;34.00;1000.17;162;122;2.19;3
30.97;99659.00;34.00;1000.15;162;122;2.19;3
30.97;98491.00;34.00;1000.17;164;123;2.22;3
30.97;99071.00;34.00;1000.15;164;123;2.22;3
30.97;98433.00;34.00;1000.15;164;123;2.22;3
30.97;99247.00;34.00;1000.17;167;126;2.30;3
30.97;99305.00;34.00;1000.15;167;126;2.30;3
30.97;99659.00;34.00;1000.15;167;126;2.30;3
30.97;99188.00;34.00;1000.15;167;125;2.30;3
30.97;99364.00;34.00;1000.15;167;125;2.30;3
30.97;100193.00;34.00;1000.15;167;125;2.30;3
