;temperature;gas;humidity;barometer
1614;49,22;77606;17;1007,41
1615;49,23;77107;17;1007,41
1616;49,23;77677;17;1007,39
1617;49,23;76685;17;1007,41
1618;49,24;77178;17;1007,39
1619;49,25;76825;17;1007,39
1620;49,25;77391;17;1007,39
1621;49,26;77107;17;1007,41
1622;49,26;77037;17;1007,41
1623;49,27;77037;17;1007,39
1624;49,27;77391;17;1007,37
1625;49,27;76896;17;1007,41
1626;49,29;77037;17;1007,39
1627;49,3;77677;17;1007,37
1628;49,31;77677;17;1007,39
1629;49,31;77821;17;1007,39
1630;49,32;77749;17;1007,37
1631;49,33;76966;17;1007,39
1632;49,34;76825;17;1007,39
1633;49,34;77178;17;1007,43
1634;49,35;76896;17;1007,41
1635;49,35;77534;17;1007,41
1636;49,36;77107;17;1007,39
1637;49,37;76966;17;1007,41
1638;49,37;76755;17;1007,43
1639;49,38;77320;17;1007,41
1640;49,38;77320;17;1007,39
1641;49,38;76268;17;1007,43
1642;49,39;76966;17;1007,43
1643;49,4;76615;17;1007,41
1644;49,4;76337;17;1007,43
1645;49,4;77107;17;1007,43
1646;49,41;76685;17;1007,41
1647;49,42;77178;17;1007,41
1648;49,42;76615;17;1007,41
1649;49,42;76966;17;1007,41
1650;49,43;76825;17;1007,41
1651;49,44;76825;17;1007,41
1652;49,44;76476;17;1007,39
1653;49,45;76896;17;1007,43
1654;49,46;76268;17;1007,41
1655;49,44;77037;17;1007,41
1656;49,46;77037;17;1007,41
1657;49,47;76476;17;1007,43
1658;49,48;77037;17;1007,41
1659;49,48;77463;17;1007,41
1660;49,48;76966;17;1007,39
1661;49,49;77107;17;1007,41
1662;49,5;76685;17;1007,41
1663;49,5;77178;17;1007,39
1664;49,51;76966;17;1007,39
1665;49,52;77320;17;1007,41
1666;49,52;76966;17;1007,39
1667;49,53;76966;17;1007,41
1668;49,54;76966;17;1007,41
1669;49,54;76755;17;1007,39
1670;49,54;76685;17;1007,37
1671;49,55;76825;17;1007,41
1672;49,56;77249;17;1007,39
1673;49,56;76966;17;1007,37
1674;49,58;77178;17;1007,41
1675;49,58;77107;17;1007,39
1676;49,59;76966;17;1007,41
1677;49,6;77249;17;1007,41
1678;49,6;76896;17;1007,39
1679;49,61;76198;17;1007,37
1680;49,62;77178;17;1007,37
1681;49,63;77534;17;1007,37
1682;49,64;76685;17;1007,37
1683;49,64;76755;17;1007,37
1684;49,65;76545;17;1007,35
1685;49,66;76685;17;1007,39
1686;49,67;76825;17;1007,37
1687;49,68;76685;17;1007,39
1688;49,68;76825;17;1007,39
1689;49,69;77037;17;1007,37
1690;49,69;76545;17;1007,35
1691;49,7;76825;17;1007,35
1692;49,71;77320;17;1007,35
1693;49,72;76755;17;1007,39
1694;49,73;76476;17;1007,37
1695;49,73;76755;17;1007,35
1696;49,74;76755;17;1007,35
1697;49,75;77037;17;1007,37
1698;49,75;76755;17;1007,35
1699;49,76;76545;17;1007,33
1700;49,77;76825;17;1007,35
1701;49,78;77677;17;1007,35
1702;49,78;76615;17;1007,33
1703;49,8;76476;17;1007,35
1704;49,8;76896;17;1007,33
1705;49,81;76337;17;1007,39
1706;49,81;76337;17;1007,39
1707;49,82;76476;17;1007,37
1708;49,82;76896;17;1007,47
1709;49,83;76545;17;1007,39
1710;49,84;76198;17;1007,37
1711;49,85;77107;17;1007,35
1712;49,85;76825;17;1007,29
1713;49,86;76198;17;1007,35
1714;49,86;76896;17;1007,37
1715;49,87;76337;17;1007,35
1716;49,87;77320;17;1007,37
1717;49,88;76406;17;1007,37
1718;49,89;76406;17;1007,37
1719;49,89;76198;17;1007,35
1720;49,9;76545;17;1007,37
1721;49,9;75855;17;1007,35
1722;49,9;75992;17;1007,35
